Date,Open,High,Low,Close,Adj Close,Volume
2014-07-17,101.879997,102.279999,100.910004,101.050003,90.440903,1980400
2014-07-18,101.339996,102.239998,101.300003,102.139999,91.416466,996200
2014-07-21,101.830002,102.379997,101.449997,101.900002,91.201660,1434700
2014-07-22,102.290001,102.629997,102.239998,102.419998,91.667061,1198300
2014-07-23,102.580002,102.779999,102.370003,102.660004,91.881874,736500
2014-07-24,102.839996,102.919998,102.570000,102.680000,91.899765,926000
2014-07-25,102.370003,102.419998,101.930000,102.139999,91.416466,1139700
2014-07-28,102.180000,102.279999,101.510002,102.110001,91.389603,1189400
2014-07-29,102.290001,102.480003,101.720001,101.739998,91.058456,1090900
2014-07-30,102.120003,102.260002,101.379997,101.809998,91.121117,1552900
2014-07-31,101.120003,101.279999,99.739998,99.739998,89.268433,2938500
2014-08-01,99.550003,100.139999,98.959999,99.489998,89.044701,5157300
2014-08-04,99.739998,100.379997,99.209999,100.169998,89.653282,3320100
2014-08-05,99.699997,100.129997,98.930000,99.290001,88.865685,2855200
2014-08-06,98.820000,99.779999,98.720001,99.309998,88.883575,1763200
2014-08-07,99.820000,99.879997,98.559998,98.790001,88.418182,3313500
2014-08-08,98.959999,99.970001,98.769997,99.930000,89.438484,1566700
2014-08-11,100.320000,100.739998,100.220001,100.290001,89.760704,1979500
2014-08-12,100.169998,100.489998,99.769997,100.110001,89.599571,1375300
2014-08-13,100.519997,100.900002,100.309998,100.820000,90.235039,1208200
2014-08-14,100.930000,101.260002,100.870003,101.260002,90.628853,1850400
2014-08-15,101.620003,101.739998,100.519997,101.269997,90.637794,3760300
2014-08-18,101.860001,102.220001,101.730003,102.180000,91.452278,2718600
2014-08-19,102.410004,102.760002,102.300003,102.690002,91.908737,1896800
2014-08-20,102.500000,103.029999,102.419998,102.930000,92.123520,2929800
2014-08-21,103.000000,103.309998,102.809998,103.160004,92.329369,1591300
2014-08-22,103.120003,103.260002,102.779999,103.010002,92.195129,1746400
2014-08-25,103.599998,103.750000,103.379997,103.550003,92.678413,1216700
2014-08-26,103.650002,103.959999,103.610001,103.739998,92.848465,1464800
2014-08-27,103.809998,103.870003,103.519997,103.680000,92.794785,1154500
2014-08-28,103.279999,103.650002,103.190002,103.570000,92.696327,1429300
2014-08-29,103.750000,103.930000,103.419998,103.879997,92.973770,1737000
2014-09-02,104.040001,104.269997,103.559998,103.959999,93.045387,1738200
2014-09-03,104.389999,104.440002,103.699997,103.849998,92.946922,1523900
2014-09-04,104.010002,104.389999,103.370003,103.629997,92.750031,1591200
2014-09-05,103.589996,104.120003,103.209999,104.110001,93.179642,1490400
2014-09-08,103.970001,104.160004,103.550003,103.900002,92.991692,1416200
2014-09-09,103.769997,103.839996,102.989998,103.169998,92.338318,1296100
2014-09-10,103.230003,103.599998,102.849998,103.559998,92.687386,1290900
2014-09-11,103.150002,103.760002,103.089996,103.750000,92.857430,1617300
2014-09-12,103.690002,103.690002,102.779999,103.080002,92.257782,2477200
2014-09-15,103.099998,103.239998,102.559998,102.809998,92.016121,3846200
2014-09-16,102.550003,103.690002,102.529999,103.540001,92.669479,1242500
2014-09-17,103.699997,104.160004,103.190002,103.650002,92.767929,2085200
2014-09-18,104.019997,104.230003,103.879997,104.180000,93.242279,1829200
2014-09-19,104.589996,104.589996,103.739998,103.980003,93.063293,1933000
2014-09-22,103.750000,103.800003,102.830002,103.019997,92.204071,2333100
2014-09-23,102.750000,103.099998,102.349998,102.360001,91.613365,1965300
2014-09-24,101.980003,102.750000,101.639999,102.690002,92.328163,2364300
2014-09-25,102.430000,102.519997,101.050003,101.080002,90.880592,3000900
2014-09-26,101.290001,102.099998,101.110001,101.900002,91.617867,2227400
2014-09-29,101.019997,101.839996,100.900002,101.720001,91.456009,2827800
2014-09-30,101.860001,102.000000,101.129997,101.239998,91.024445,2140500
2014-10-01,101.110001,101.339996,99.660004,99.910004,89.828667,3989800
2014-10-02,99.860001,100.309998,98.809998,99.959999,89.873604,3237400
2014-10-03,100.699997,101.269997,100.360001,101.080002,90.880592,2303800
2014-10-06,101.570000,101.610001,100.570000,100.879997,90.700775,1758800
2014-10-07,100.389999,100.570000,99.290001,99.320000,89.298180,2152000
2014-10-08,99.349998,101.070000,98.739998,100.970001,90.781685,3455700
2014-10-09,100.750000,100.919998,98.870003,98.889999,88.911591,3022400
2014-10-10,98.849998,99.339996,97.650002,97.660004,87.805687,3784900
2014-10-13,97.709999,98.010002,96.029999,96.099998,86.403091,5352300
2014-10-14,96.589996,97.500000,96.040001,96.400002,86.672829,3914100
2014-10-15,95.190002,96.209999,93.580002,95.860001,86.187325,8265900
2014-10-16,93.779999,96.720001,93.779999,96.070000,86.376137,6327700
2014-10-17,97.440002,97.800003,96.669998,97.120003,87.320198,3855100
2014-10-20,97.019997,98.129997,96.930000,98.089996,88.192284,2487500
2014-10-21,98.610001,100.120003,98.610001,100.029999,89.936546,4004400
2014-10-22,100.300003,100.480003,99.199997,99.250000,89.235252,3905800
2014-10-23,100.269997,101.080002,100.040001,100.449997,90.314156,4211600
2014-10-24,100.580002,101.180000,100.199997,101.150002,90.943535,2899600
2014-10-27,100.849998,101.110001,100.349998,101.010002,90.817657,2585900
2014-10-28,101.440002,102.330002,101.290001,102.320000,91.995483,2847500
2014-10-29,102.459999,102.680000,101.449997,102.169998,91.860603,2621200
2014-10-30,101.879997,103.070000,101.720001,102.800003,92.427040,2593400
2014-10-31,104.000000,104.199997,103.529999,104.019997,93.523933,3276300
2014-11-03,104.190002,104.459999,103.830002,104.080002,93.577896,3672500
2014-11-04,103.900002,103.959999,103.150002,103.699997,93.236229,2584200
2014-11-05,104.500000,104.510002,103.820000,104.190002,93.676788,2580400
2014-11-06,104.320000,104.699997,103.879997,104.699997,94.135330,2096200
2014-11-07,104.709999,104.879997,104.349998,104.779999,94.207260,1746300
2014-11-10,104.879997,105.099998,104.690002,105.099998,94.494972,2923500
2014-11-11,105.169998,105.239998,104.900002,105.199997,94.584869,1178000
2014-11-12,104.809998,105.300003,104.739998,105.180000,94.566887,1089800
2014-11-13,105.320000,105.559998,104.730003,105.160004,94.548904,1671100
2014-11-14,105.230003,105.330002,104.940002,105.169998,94.557884,2173900
2014-11-17,105.000000,105.300003,104.830002,105.160004,94.548904,1449600
2014-11-18,105.239998,105.970001,105.220001,105.779999,95.106339,1486000
2014-11-19,105.650002,105.720001,105.029999,105.510002,94.863602,1771200
2014-11-20,105.070000,105.830002,104.940002,105.809998,95.133308,1502500
2014-11-21,106.849998,106.940002,106.059998,106.370003,95.636833,3435600
2014-11-24,106.650002,106.769997,106.500000,106.760002,95.987473,3990900
2014-11-25,106.919998,107.070000,106.500000,106.739998,95.969475,2310700
2014-11-26,106.769997,107.000000,106.629997,106.980003,96.185257,1178300
2014-11-28,106.949997,107.010002,106.480003,106.599998,95.843597,944100
2014-12-01,106.500000,106.550003,105.529999,105.699997,95.034424,2754700
2014-12-02,105.800003,106.489998,105.750000,106.360001,95.627831,2450900
2014-12-03,106.440002,106.989998,106.379997,106.839996,96.059387,3299500
2014-12-04,106.699997,107.010002,106.239998,106.709999,95.942520,2417600
2014-12-05,106.860001,107.169998,106.699997,106.949997,96.158295,3314700
2014-12-08,106.769997,107.070000,105.800003,106.190002,95.474976,2070200
2014-12-09,105.040001,106.330002,104.820000,106.250000,95.528931,3044100
2014-12-10,105.970001,106.190002,104.370003,104.510002,93.964485,3507300
2014-12-11,104.930000,105.989998,104.760002,104.989998,94.396080,3340100
2014-12-12,104.220001,104.750000,103.330002,103.339996,92.912552,3956600
2014-12-15,103.750000,104.180000,102.239998,102.589996,92.238228,4328100
2014-12-16,102.029999,104.010002,101.800003,101.830002,91.554909,7528300
2014-12-17,102.250000,104.209999,102.010002,104.010002,93.514954,4949000
2014-12-18,105.559998,106.470001,105.029999,106.470001,95.726730,6384400
2014-12-19,106.610001,107.250000,106.379997,106.910004,96.122330,3575600
2014-12-22,106.660004,106.779999,106.279999,106.769997,96.502838,5630200
2014-12-23,107.239998,107.239998,106.820000,107.010002,96.719772,4050500
2014-12-24,107.349998,107.349998,107.019997,107.040001,96.746864,1702600
2014-12-26,107.309998,107.629997,107.269997,107.360001,97.036110,3293500
2014-12-29,107.360001,107.709999,107.290001,107.589996,97.243988,3746700
2014-12-30,107.419998,107.459999,106.989998,107.059998,96.764954,4473000
2014-12-31,107.190002,107.389999,105.980003,106.000000,95.806892,2224400
2015-01-02,106.489998,106.720001,105.269997,105.919998,95.734566,5298300
2015-01-05,105.349998,105.550003,103.860001,104.099998,94.089577,5383500
2015-01-06,104.400002,104.500000,102.510002,103.080002,93.167686,4226100
2015-01-07,104.089996,104.449997,103.550003,104.309998,94.279396,3661500
2015-01-08,105.209999,106.239998,105.110001,106.150002,95.942467,2796200
2015-01-09,106.320000,106.349998,104.919998,105.269997,95.147072,3272500
2015-01-12,105.550003,105.550003,104.120003,104.519997,94.469215,3705900
2015-01-13,105.330002,106.000000,103.430000,104.279999,94.252296,2936200
2015-01-14,103.040001,103.790001,102.500000,103.709999,93.737083,3291600
2015-01-15,104.050003,104.260002,102.570000,102.660004,92.788086,5615200
2015-01-16,102.610001,104.110001,102.419998,104.019997,94.017288,2768900
2015-01-20,104.419998,104.529999,103.199997,104.169998,94.152870,3186900
2015-01-21,103.930000,104.949997,103.599998,104.639999,94.577667,3119400
2015-01-22,105.239998,106.309998,104.269997,106.230003,96.014786,3583500
2015-01-23,106.110001,106.279999,105.680000,105.750000,95.580933,4571900
2015-01-26,105.750000,106.220001,105.199997,106.190002,95.978607,4106500
2015-01-27,105.370003,105.610001,104.360001,104.949997,94.857849,2709300
2015-01-28,105.639999,105.720001,103.410004,103.529999,93.574409,2830400
2015-01-29,103.699997,104.620003,102.820000,104.519997,94.469215,2607200
2015-01-30,103.669998,104.510002,102.949997,103.099998,93.185760,4486900
2015-02-02,103.489998,104.330002,102.250000,104.260002,94.234215,4083200
2015-02-03,104.900002,105.870003,104.709999,105.860001,95.680344,3322000
2015-02-04,105.440002,106.139999,105.239998,105.489998,95.345909,3141700
2015-02-05,105.940002,106.720001,105.839996,106.650002,96.394363,3163500
2015-02-06,106.879997,107.180000,106.019997,106.330002,96.105164,2844500
2015-02-09,105.989998,106.349998,105.589996,105.800003,95.626114,1773800
2015-02-10,106.500000,107.040001,105.839996,106.879997,96.602264,1866300
2015-02-11,106.669998,107.190002,106.370003,106.930000,96.647453,2184600
2015-02-12,107.470001,107.989998,107.269997,107.959999,97.578407,4443400
2015-02-13,108.000000,108.480003,107.919998,108.470001,98.039368,3147700
2015-02-17,108.370003,108.760002,108.129997,108.639999,98.193031,4147000
2015-02-18,108.419998,108.750000,108.269997,108.699997,98.247269,2542600
2015-02-19,108.389999,108.879997,108.260002,108.669998,98.220139,2349000
2015-02-20,108.470001,109.320000,108.010002,109.279999,98.771477,2402600
2015-02-23,109.169998,109.269997,108.860001,109.269997,98.762444,3034000
2015-02-24,109.279999,109.629997,109.040001,109.519997,98.988388,2856500
2015-02-25,109.489998,109.779999,109.260002,109.480003,98.952255,2652100
2015-02-26,109.449997,109.529999,109.019997,109.410004,98.888985,1742000
2015-02-27,109.349998,109.480003,108.970001,109.019997,98.536476,1825400
2015-03-02,109.110001,109.720001,109.019997,109.690002,99.142052,2681100
2015-03-03,109.470001,109.610001,108.739998,109.239998,98.735313,2615700
2015-03-04,108.900002,108.959999,108.199997,108.800003,98.337624,1949900
2015-03-05,109.029999,109.099998,108.629997,108.970001,98.491280,1752500
2015-03-06,108.470001,108.660004,107.239998,107.459999,97.126488,2799000
2015-03-09,107.599998,108.050003,107.519997,107.860001,97.488029,1827900
2015-03-10,107.000000,107.099998,106.209999,106.220001,96.005722,3543800
2015-03-11,106.430000,106.489998,105.980003,106.139999,95.933434,3071300
2015-03-12,106.470001,107.510002,106.419998,107.470001,97.135536,3907600
2015-03-13,107.370003,107.400002,106.169998,106.870003,96.593216,2073000
2015-03-16,107.360001,108.230003,107.260002,108.209999,97.804375,2706600
2015-03-17,107.800003,108.190002,107.470001,108.000000,97.614571,1754000
2015-03-18,107.680000,109.629997,107.349998,109.239998,98.735313,3662900
2015-03-19,109.029999,109.199997,108.570000,108.849998,98.382835,3901300
2015-03-20,109.489998,110.019997,109.370003,109.760002,99.205315,1741100
2015-03-23,109.720001,110.089996,109.570000,109.570000,99.033600,2084200
2015-03-24,109.540001,109.739998,108.940002,108.989998,98.509361,3398600
2015-03-25,108.639999,108.750000,106.790001,106.790001,96.972908,2817000
2015-03-26,106.389999,107.120003,105.980003,106.580002,96.782196,3164500
2015-03-27,106.599998,106.970001,106.419998,106.870003,97.045547,3298000
2015-03-30,107.589996,108.389999,107.519997,108.230003,98.280525,1885800
2015-03-31,107.730003,108.669998,107.000000,107.250000,97.390610,2077100
2015-04-01,107.339996,107.410004,106.389999,107.050003,97.209015,11026400
2015-04-02,107.029999,107.699997,106.849998,107.389999,97.517754,2041200
2015-04-06,107.269997,108.410004,106.790001,108.129997,98.189728,2186600
2015-04-07,108.129997,108.540001,107.769997,107.769997,97.862808,1983900
2015-04-08,108.000000,108.430000,107.720001,108.230003,98.280525,2454300
2015-04-09,108.199997,108.709999,107.739998,108.610001,98.625587,2214200
2015-04-10,108.870003,109.150002,108.639999,109.120003,99.088707,2406100
2015-04-13,109.040001,109.430000,108.660004,108.690002,98.698242,3524800
2015-04-14,108.660004,108.980003,108.160004,108.849998,98.843536,1460800
2015-04-15,109.239998,109.690002,109.080002,109.400002,99.342979,1512400
2015-04-16,109.230003,109.629997,109.059998,109.349998,99.297562,1490200
2015-04-17,108.699997,108.800003,107.610001,108.080002,98.144325,2657000
2015-04-20,108.669998,109.180000,108.620003,108.959999,98.943405,2005000
2015-04-21,109.449997,109.519997,108.750000,108.930000,98.916191,3909900
2015-04-22,109.080002,109.500000,108.529999,109.389999,99.333908,1469300
2015-04-23,109.139999,110.080002,109.099998,109.730003,99.642624,2340700
2015-04-24,109.919998,110.000000,109.620003,109.849998,99.751610,1775100
2015-04-27,110.190002,110.279999,109.169998,109.279999,99.234009,1827800
2015-04-28,109.540001,109.650002,108.500000,109.570000,99.497337,2595000
2015-04-29,109.010002,109.459999,108.629997,109.089996,99.061455,2432000
2015-04-30,108.779999,108.919998,107.470001,107.910004,97.989960,3635900
2015-05-01,108.400002,108.980003,108.230003,108.900002,98.888947,3924700
2015-05-04,109.239998,109.660004,109.120003,109.279999,99.234009,1713300
2015-05-05,109.169998,109.360001,107.879997,107.980003,98.053513,1692700
2015-05-06,108.379997,108.540001,107.010002,107.680000,97.781090,3691700
2015-05-07,107.599998,108.370003,107.379997,108.089996,98.153404,2363500
2015-05-08,109.110001,109.589996,109.080002,109.449997,99.388390,1796400
2015-05-11,109.330002,109.589996,108.930000,108.989998,98.970673,1656900
2015-05-12,108.480003,109.010002,107.930000,108.669998,98.680099,1657500
2015-05-13,108.970001,109.300003,108.580002,108.730003,98.734581,2424500
2015-05-14,109.330002,109.849998,109.099998,109.809998,99.715286,1579200
2015-05-15,109.879997,109.989998,109.599998,109.940002,99.833351,1862700
2015-05-18,109.809998,110.500000,109.750000,110.349998,100.205635,2769100
2015-05-19,110.379997,110.559998,110.120003,110.300003,100.160233,2845000
2015-05-20,110.339996,110.680000,110.029999,110.230003,100.096680,2478400
2015-05-21,110.180000,110.660004,110.070000,110.510002,100.350929,1476400
2015-05-22,110.379997,110.550003,110.220001,110.300003,100.160233,1187900
2015-05-26,110.019997,110.019997,108.870003,109.150002,99.115944,2226700
2015-05-27,109.449997,110.279999,109.199997,110.150002,100.024017,2562200
2015-05-28,109.970001,110.080002,109.570000,110.050003,99.933205,2022400
2015-05-29,109.989998,110.019997,109.180000,109.309998,99.261261,1943200
2015-06-01,109.800003,109.959999,109.059998,109.580002,99.506424,2354900
2015-06-02,109.250000,109.930000,108.949997,109.500000,99.433769,1925300
2015-06-03,109.779999,110.220001,109.529999,109.879997,99.778847,1731100
2015-06-04,109.500000,109.800003,108.769997,109.000000,98.979752,1845800
2015-06-05,108.910004,109.199997,108.330002,108.910004,98.898033,3342700
2015-06-08,108.879997,108.959999,108.180000,108.239998,98.289604,2990700
2015-06-09,108.250000,108.480003,107.730003,108.150002,98.207893,2976500
2015-06-10,108.699997,109.660004,108.589996,109.470001,99.406540,1592600
2015-06-11,109.709999,110.010002,109.580002,109.779999,99.688026,1850500
2015-06-12,109.279999,109.500000,108.879997,109.059998,99.034210,1490900
2015-06-15,108.279999,108.760002,107.870003,108.559998,98.580185,2865500
2015-06-16,108.449997,109.250000,108.400002,109.160004,99.125046,2604800
2015-06-17,109.330002,109.690002,108.739998,109.339996,99.288483,1911700
2015-06-18,109.580002,110.760002,109.580002,110.419998,100.269203,2496300
2015-06-19,110.389999,110.419998,109.860001,109.940002,99.833351,1735900
2015-06-22,110.680000,110.900002,110.449997,110.610001,100.441742,1864800
2015-06-23,110.730003,110.849998,110.459999,110.720001,100.541618,3080400
2015-06-24,110.559998,110.709999,109.860001,109.879997,99.778847,4931200
2015-06-25,110.199997,110.239998,109.449997,109.540001,99.470116,2110800
2015-06-26,109.290001,109.389999,108.650002,109.010002,99.413559,1503900
2015-06-29,108.029999,108.500000,106.650002,106.730003,97.334282,3642700
2015-06-30,107.620003,107.650002,106.680000,107.019997,97.598755,3394000
2015-07-01,108.019997,108.110001,107.279999,107.720001,98.237122,12016300
2015-07-02,108.050003,108.199997,107.349998,107.580002,98.109459,3140000
2015-07-06,106.989998,107.790001,106.620003,107.300003,97.854095,2570800
2015-07-07,107.440002,108.000000,105.930000,107.889999,98.392166,3329600
2015-07-08,107.099998,107.279999,105.910004,106.089996,96.750610,2938900
2015-07-09,107.150002,107.690002,106.269997,106.309998,96.951248,3064800
2015-07-10,107.580002,107.839996,107.099998,107.599998,98.127686,3432400
2015-07-13,108.580002,108.889999,108.379997,108.820000,99.240288,2835300
2015-07-14,108.800003,109.500000,108.589996,109.309998,99.687164,2292500
2015-07-15,109.370003,109.559998,108.910004,109.169998,99.559471,2555700
2015-07-16,109.849998,109.949997,109.650002,109.930000,100.252571,1314000
2015-07-17,109.989998,110.000000,109.650002,109.959999,100.279930,1295400
2015-07-20,110.050003,110.209999,109.779999,109.970001,100.289047,1339000
2015-07-21,109.879997,110.040001,109.300003,109.489998,99.851288,1661000
2015-07-22,109.099998,109.500000,109.000000,109.330002,99.705399,1852400
2015-07-23,109.470001,109.529999,108.519997,108.699997,99.130852,1569500
2015-07-24,108.750000,108.830002,107.389999,107.559998,98.091202,2073500
2015-07-27,107.059998,107.459999,106.599998,106.849998,97.443710,2958400
2015-07-28,107.160004,108.230003,106.779999,108.120003,98.601921,2198600
2015-07-29,108.180000,108.980003,108.059998,108.860001,99.276772,1624200
2015-07-30,108.570000,109.040001,108.169998,108.949997,99.358833,1390400
2015-07-31,109.309998,109.339996,108.699997,108.839996,99.258545,2422700
2015-08-03,108.989998,108.989998,107.889999,108.449997,98.902863,2654600
2015-08-04,108.449997,108.750000,108.000000,108.269997,98.738708,1600000
2015-08-05,108.839996,109.339996,108.459999,108.629997,99.066994,1253600
2015-08-06,108.919998,108.919998,107.239998,107.739998,98.255348,1969500
2015-08-07,107.620003,107.699997,106.889999,107.430000,97.972649,3295100
2015-08-10,108.080002,108.849998,108.050003,108.769997,99.194695,1981300
2015-08-11,108.000000,108.230003,107.370003,107.790001,98.300949,1833100
2015-08-12,107.010002,108.029999,106.089996,107.900002,98.401291,2611300
2015-08-13,107.910004,108.239998,107.440002,107.750000,98.264481,3545400
2015-08-14,107.699997,108.230003,107.540001,108.160004,98.638397,1154500
2015-08-17,107.889999,108.860001,107.510002,108.849998,99.267647,1739100
2015-08-18,108.779999,108.889999,108.370003,108.570000,99.012291,2695000
2015-08-19,108.050003,108.449997,107.080002,107.599998,98.127686,2183200
2015-08-20,106.800003,107.000000,105.250000,105.260002,95.993690,4377900
2015-08-21,104.320000,104.739998,102.180000,102.230003,93.230423,9877600
2015-08-24,96.400002,101.269997,93.000000,98.120003,89.482224,18137000
2015-08-25,101.410004,101.720001,96.870003,96.949997,88.415222,9215900
2015-08-26,99.989998,100.580002,97.389999,100.470001,91.625359,8299100
2015-08-27,101.970001,103.050003,100.919998,102.900002,93.841438,8779300
2015-08-28,102.589996,103.320000,102.370003,102.980003,93.914406,5165600
2015-08-31,102.529999,103.010002,101.949997,102.209999,93.212181,4526300
2015-09-01,99.949997,100.830002,98.750000,99.209999,90.476273,9264700
2015-09-02,100.779999,101.080002,99.550003,101.080002,92.181671,7681000
2015-09-03,101.580002,102.440002,100.900002,101.199997,92.291084,5151300
2015-09-04,99.919998,100.410004,99.260002,99.760002,90.977867,4317800
2015-09-08,101.589996,102.320000,101.059998,102.279999,93.276016,3342000
2015-09-09,103.239998,103.400002,100.690002,100.879997,91.999252,3691200
2015-09-10,100.879997,102.070000,100.629997,101.400002,92.473495,3696000
2015-09-11,101.040001,101.879997,100.699997,101.860001,92.893005,2007900
2015-09-14,101.910004,101.910004,101.199997,101.470001,92.537346,3711100
2015-09-15,101.809998,102.970001,101.529999,102.750000,93.704651,2388300
2015-09-16,102.870003,103.730003,102.699997,103.620003,94.498055,2447500
2015-09-17,103.639999,105.019997,103.239998,103.480003,94.370399,4726600
2015-09-18,102.050003,102.889999,101.589996,101.839996,92.874756,3271800
2015-09-21,102.419998,103.019997,101.669998,102.250000,93.248665,2680300
2015-09-22,101.000000,101.239998,100.209999,100.879997,91.999252,3034000
2015-09-23,101.040001,101.279999,100.339996,100.680000,91.816864,1788900
2015-09-24,100.019997,100.529999,99.099998,100.320000,91.488564,3723400
2015-09-25,100.760002,100.870003,99.070000,99.610001,91.303413,4937800
2015-09-28,99.059998,99.129997,96.800003,96.940002,88.856056,5606400
2015-09-29,97.230003,97.839996,96.370003,96.919998,88.837730,4548600
2015-09-30,98.110001,98.790001,97.550003,98.720001,90.487640,3747800
2015-10-01,98.959999,99.120003,97.709999,98.919998,90.670937,3808800
2015-10-02,97.959999,100.370003,97.379997,100.360001,91.990875,3654500
2015-10-05,101.099998,102.360001,101.040001,102.209999,93.686592,3405800
2015-10-06,102.209999,102.459999,101.379997,101.879997,93.384102,2463100
2015-10-07,102.440002,102.879997,101.699997,102.800003,94.227394,2583900
2015-10-08,102.529999,103.879997,102.379997,103.690002,95.043190,2521000
2015-10-09,103.800003,104.059998,103.430000,103.830002,95.171486,1649500
2015-10-12,103.849998,103.949997,103.510002,103.849998,95.189827,1680100
2015-10-13,103.290001,104.169998,102.989998,103.089996,94.493202,2221000
2015-10-14,103.050003,103.440002,102.379997,102.559998,94.007393,1902900
2015-10-15,102.919998,104.120003,102.629997,104.110001,95.428154,2218200
2015-10-16,104.370003,104.540001,103.849998,104.510002,95.794777,1902100
2015-10-19,104.300003,104.669998,103.970001,104.629997,95.904770,1457900
2015-10-20,104.389999,104.910004,104.190002,104.510002,95.794777,1806000
2015-10-21,104.709999,104.860001,103.589996,103.690002,95.043190,1777800
2015-10-22,104.279999,105.430000,104.120003,105.209999,96.436417,1979200
2015-10-23,106.129997,106.470001,105.669998,106.309998,97.444695,2404300
2015-10-26,106.260002,106.300003,105.849998,106.059998,97.215530,3078300
2015-10-27,105.830002,105.940002,105.260002,105.709999,96.894730,1686000
2015-10-28,105.940002,107.120003,105.620003,107.099998,98.168800,2421700
2015-10-29,106.720001,107.180000,106.680000,106.940002,98.022163,2666900
2015-10-30,107.139999,107.279999,106.500000,106.529999,97.646332,2203200
2015-11-02,106.779999,108.000000,106.680000,107.930000,98.929588,3396400
2015-11-03,107.709999,108.570000,107.550003,108.199997,99.177078,3100800
2015-11-04,108.510002,108.529999,107.570000,107.940002,98.938766,2893600
2015-11-05,108.040001,108.230003,107.209999,107.820000,98.828766,2144000
2015-11-06,107.570000,107.849998,106.919998,107.839996,98.847092,2078900
2015-11-09,107.900002,107.900002,106.199997,106.760002,97.857162,2620800
2015-11-10,106.459999,107.040001,106.290001,107.000000,98.077148,1605400
2015-11-11,107.269997,107.269997,106.529999,106.540001,97.655510,1342200
2015-11-12,105.970001,106.160004,104.949997,104.949997,96.198112,3110400
2015-11-13,104.760002,104.879997,103.809998,103.839996,95.180672,3003700
2015-11-16,103.800003,105.360001,103.690002,105.349998,96.564728,2635400
2015-11-17,105.510002,106.089996,104.970001,105.220001,96.445587,2243300
2015-11-18,105.580002,107.000000,105.540001,106.900002,97.985481,2106100
2015-11-19,106.910004,107.080002,106.620003,106.760002,97.857162,1623400
2015-11-20,107.230003,107.599998,106.980003,107.220001,98.278816,1563500
2015-11-23,107.230003,107.589996,106.879997,107.110001,98.177971,3145000
2015-11-24,106.570000,107.589996,106.309998,107.389999,98.434601,2032600
2015-11-25,107.510002,107.660004,107.250000,107.470001,98.507957,1820300
2015-11-27,107.589996,107.760002,107.220001,107.629997,98.654610,552400
2015-11-30,107.779999,107.849998,107.110001,107.169998,98.232971,3618100
2015-12-01,107.589996,108.209999,107.370003,108.180000,99.158722,2443600
2015-12-02,108.099998,108.269997,106.879997,107.050003,98.122963,2937200
2015-12-03,107.290001,107.480003,105.059998,105.449997,96.656403,3345600
2015-12-04,105.809998,107.540001,105.620003,107.389999,98.434601,4520000
2015-12-07,107.230003,107.269997,106.059998,106.550003,97.664673,3000500
2015-12-08,105.940002,106.400002,105.269997,105.910004,97.078026,3149600
2015-12-09,105.550003,106.750000,104.480003,105.000000,96.243927,4179800
2015-12-10,105.180000,106.059998,104.919998,105.309998,96.528069,3684900
2015-12-11,104.169998,104.430000,103.070000,103.239998,94.630684,5100700
2015-12-14,103.360001,103.720001,102.180000,103.610001,94.969841,7237800
2015-12-15,104.440002,105.190002,104.360001,104.720001,95.987274,2918000
2015-12-16,105.459999,106.419998,104.699997,106.239998,97.380524,5972400
2015-12-17,106.440002,106.470001,104.680000,104.680000,95.950615,4939900
2015-12-18,104.169998,104.360001,102.900002,102.900002,94.319046,4207700
2015-12-21,103.190002,103.279999,102.370003,103.129997,95.068520,3240700
2015-12-22,103.650002,104.260002,103.040001,104.059998,95.925812,2876600
2015-12-23,104.629997,105.400002,104.510002,105.360001,97.124191,3342300
2015-12-24,105.220001,105.599998,105.080002,105.230003,97.004364,1460500
2015-12-28,104.879997,105.000000,104.320000,105.000000,96.792328,3479600
2015-12-29,105.690002,106.239998,105.540001,106.120003,97.824776,2508300
2015-12-30,105.959999,106.000000,105.250000,105.320000,97.087311,2405900
2015-12-31,104.930000,105.320000,104.300003,104.300003,96.147041,3652200
2016-01-04,102.580002,102.949997,101.580002,102.739998,94.709000,6138300
2016-01-05,102.900002,103.180000,102.300003,102.970001,94.921021,3652300
2016-01-06,101.529999,102.230003,100.949997,101.589996,93.648880,3732800
2016-01-07,99.900002,100.800003,98.870003,99.099998,91.353516,9256200
2016-01-08,99.610001,99.989998,97.779999,97.970001,90.311844,7015800
2016-01-11,98.550003,98.669998,96.779999,97.910004,90.256523,6863800
2016-01-12,98.800003,99.169998,97.279999,98.580002,90.874161,4457300
2016-01-13,99.000000,99.199997,95.779999,96.040001,88.532700,6163000
2016-01-14,96.360001,98.180000,95.330002,97.510002,89.887794,5085100
2016-01-15,95.050003,95.879997,94.220001,95.459999,87.998070,8101700
2016-01-19,96.570000,96.669998,94.500000,95.360001,87.905861,7435700
2016-01-20,94.000000,95.269997,91.790001,94.419998,87.039352,13844900
2016-01-21,94.699997,95.959999,93.820000,94.790001,87.380424,7169500
2016-01-22,96.330002,96.889999,95.949997,96.809998,89.242531,3701500
2016-01-25,96.639999,96.650002,95.110001,95.220001,87.776810,4470500
2016-01-26,95.599998,96.820000,95.440002,96.669998,89.113464,3333400
2016-01-27,96.400002,97.320000,95.050003,95.570000,88.099449,5202400
2016-01-28,96.559998,96.660004,95.050003,95.949997,88.449760,4540700
2016-01-29,96.449997,98.360001,96.349998,98.330002,90.643715,5005400
